country,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BRB,BRN,BTN,BWA,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GMB,GRC,GTM,GUF,GUY,HND,HRV,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBY,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MUS,MWI,MYS,NAM,NCL,NER,NGA,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLV,SRB,SVK,SVN,SWE,SWZ,SYC,SYR,TGO,THA,TJK,TLS,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VEN,VNM,XKX,YEM,YUG,ZAF,ZMB,ZWE
CMR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0
COD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
COL,0,0,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,9,0,0,0,0,5,4,13,4,0,0,0,0,0,1,0,0,4,16,0,0,1,0,0,5,1,29,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,1,0,1,1,0,0,0,3,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,5,0,0,0,0,0,0,0
CRI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CUB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,7,0,0,1,0,4,0,14,0,0,0,22,0,0,0,0,1,0,0,2,3,1,1,0,1,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
CZE,0,0,0,0,3,1,0,0,8,19,0,0,9,0,0,0,0,0,1,0,1,2,0,0,0,0,14,29,2,19,0,0,0,0,4,0,0,1,0,28,0,0,3,0,0,1,7,22,3,0,9,0,31,0,38,0,0,0,7,0,0,0,0,1,3,0,16,4,9,8,2,4,22,0,3,7,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,23,5,1,2,0,5,0,0,2,0,18,0,6,0,0,1,1,3,0,10,0,0,7,0,6,21,5,11,0,0,0,0,0,0,0,0,1,9,4,0,0,3,0,56,0,0,0,6,0,0,0,0,0,1
DEU,0,0,0,0,28,6,0,0,97,176,0,0,69,0,0,4,6,0,3,1,2,32,0,0,0,0,122,259,12,399,0,1,0,0,16,2,0,6,28,0,0,0,61,0,0,4,10,110,7,4,36,0,157,0,507,0,1,0,34,0,0,0,0,4,11,5,74,20,61,1,3,39,167,0,2,73,0,1,0,0,0,52,1,0,0,3,3,0,0,5,11,0,2,0,0,0,11,4,1,1,0,1,0,0,0,1,7,1,0,0,8,212,55,4,11,1,15,0,2,1,0,32,0,43,0,0,6,10,27,0,14,1,1,72,0,8,1,13,96,0,0,3,1,4,0,0,0,4,34,13,0,1,2,1,655,0,0,0,10,0,0,0,12,0,0
DJI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DNK,0,0,0,0,6,1,0,0,18,12,0,0,16,0,0,0,1,0,0,0,0,3,0,0,0,0,19,17,0,60,0,0,0,0,1,0,0,0,3,61,0,0,0,0,3,0,3,29,6,0,20,0,31,0,48,0,0,0,2,0,0,0,0,0,2,0,16,4,6,0,2,6,42,0,1,8,1,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,16,1,3,0,2,0,0,0,0,8,0,7,0,0,1,2,1,0,4,0,0,6,0,3,1,5,17,0,0,0,0,6,0,0,0,0,9,3,0,0,0,1,63,1,0,0,0,0,0,0,2,0,0
DOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DZA,0,0,0,0,11,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,3,1,0,1,0,42,0,7,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,10,0,4,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0
ECU,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,4,3,0,0,0,0,5,0,1,0,1,4,0,0,0,0,0,0,0,43,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0
EGY,0,0,1,0,36,1,0,0,21,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,25,1,1,48,0,0,0,0,1,0,0,0,7,10,0,0,3,0,12,0,0,15,3,0,1,0,8,0,20,0,0,0,1,0,0,0,0,0,3,0,31,2,7,13,0,0,6,0,28,9,3,0,0,0,0,20,2,0,13,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,1,1,0,5,23,0,0,0,0,3,0,2,0,0,2,0,2,0,121,1,0,2,0,2,0,1,6,0,0,0,0,1,0,0,0,4,12,6,0,0,0,0,57,0,0,0,4,0,12,0,1,0,0
ESP,0,0,0,0,15,18,0,0,41,26,0,0,27,0,0,1,1,0,1,0,1,21,0,0,0,0,47,54,14,145,0,0,0,0,29,7,6,7,22,110,0,0,29,0,3,43,15,0,7,0,17,0,87,0,173,2,0,0,24,0,0,0,1,16,1,1,48,16,23,6,0,5,144,0,5,36,0,1,0,0,0,22,1,0,9,0,0,0,0,2,13,0,5,0,0,0,36,0,0,1,0,0,0,0,1,0,17,0,0,0,1,59,22,2,8,2,15,2,3,0,0,35,0,46,0,0,1,8,2,0,19,0,0,11,0,10,11,8,31,0,0,0,0,1,0,0,0,3,20,8,0,0,1,5,175,0,0,4,16,0,0,0,3,0,0
EST,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,3,7,0,0,6,0,1,1,3,7,0,0,3,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,2,8,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0
ETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,18,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,8,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
FIN,0,0,0,0,9,0,0,0,17,7,1,0,9,0,0,1,1,0,1,0,0,9,0,0,0,0,21,14,0,81,0,0,0,0,0,0,0,1,9,36,0,0,20,0,1,0,1,17,3,0,0,0,20,0,69,0,1,0,6,0,0,0,0,1,1,1,20,4,9,0,0,8,18,0,0,17,0,0,0,0,0,9,0,0,4,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,0,0,2,15,12,1,2,1,7,0,0,0,0,6,0,7,0,0,3,0,2,0,5,0,0,13,0,3,0,4,39,0,0,0,0,2,0,0,0,0,5,4,1,0,1,0,55,0,0,0,3,0,1,0,4,0,0
FJI,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FRA,0,0,0,0,30,5,1,0,41,31,0,0,47,0,1,4,1,1,0,1,0,38,0,1,0,0,95,90,9,194,0,6,0,1,8,0,0,4,31,157,1,0,31,0,42,2,8,87,6,2,20,1,0,0,193,0,0,0,27,0,0,0,0,2,3,2,53,17,10,4,0,16,146,0,1,59,0,3,0,0,0,23,4,0,15,0,0,0,0,0,14,0,29,0,0,0,18,0,0,1,0,0,0,0,0,0,5,0,2,0,0,72,21,3,9,0,4,0,1,0,0,25,0,23,0,2,2,5,12,0,21,0,3,31,0,9,6,11,25,0,0,0,1,0,0,0,0,58,7,5,0,1,1,3,290,1,0,1,26,0,0,0,7,0,0
GAB,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
GBR,0,0,0,0,83,8,0,0,227,78,1,0,63,0,0,16,6,2,4,1,1,55,0,1,0,1,219,191,10,1443,0,2,0,0,8,0,0,14,38,507,0,0,48,0,7,2,20,173,8,3,69,2,193,0,0,0,3,0,49,0,0,0,0,3,11,11,153,49,38,24,1,44,209,1,16,80,2,0,0,0,0,77,2,0,35,2,1,4,0,2,10,0,3,0,0,0,18,4,1,2,0,0,0,0,0,1,38,0,0,0,8,160,46,10,23,3,58,0,2,5,0,53,1,44,0,2,12,11,28,0,95,0,1,140,0,27,0,14,76,0,0,0,1,10,0,0,0,11,99,40,0,1,3,2,875,0,0,0,21,0,1,0,19,0,0
GEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0
GMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRC,0,0,0,0,13,0,0,0,6,15,0,0,12,0,0,1,1,0,0,0,0,3,0,0,0,0,6,12,1,23,0,0,0,0,0,0,0,22,7,34,0,0,2,0,2,0,1,24,0,0,6,0,27,0,49,0,0,0,0,0,0,0,0,1,0,0,5,4,0,0,2,2,29,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,4,0,0,0,0,0,0,0,0,8,0,5,0,0,0,4,2,0,3,0,0,4,0,7,0,4,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,0,0,0,2,0,0,0,0,0,0
GTM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HRV,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,16,0,0,1,0,2,0,3,0,0,0,1,0,0,0,0,0,0,1,8,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
